;; ROSAVA   ; ROSAVA  S-49  QUARTUM ;195;60; 15   ;керн-бяеяегнмйю;;;;;1560;1440;;20;;;
;; ROSAVA   ; ROSAVA  S-49  QUARTUM ;195;65;15;керн-бяеяегнмйю;;;;;1620;1500;;24;;;
;; ROSAVA   ; ROSAVA  SQ-201   ;195;65;15;керн-бяеяегнмйю;;;;;1650;1500;;24;;;
;;PRIMEORI; PREMIORRI  SOLAZO   ;195;65;15;керн-бяеяегнмйю;;;;;1650;1590;;80;;;
;;KUMHO; KUMHO  ECSTA  SPT  KU31  91V ;195;65;15;керн-бяеяегнмйю;;;;;2400;2250;;0;;;
;;KUMHO; KUMHO  KR26  91H ;195;65;15;керн-бяеяегнмйю;;;;;2250;2055;;0;;;
;;KUMHO; KUMHO  ECSTA  KH11  91H ;195;65;15;керн-бяеяегнмйю;;;;;2325;2175;;0;;;
;;BRIDGESTONE; BRIDGESTONE    MY-02  Sporty  Style      91V   ;195;65;15;керн-бяеяегнмйю;;;;;2400;2250;;0;;;
;;CORDIANT; CORDIANT  EXCELLENCE  91H ;195;65;15;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;GOODYEAR; GOODYEAR  EFFICIENTGRIP  COMPACT  91T ;195;65;15;керн-бяеяегнмйю;;;;;2550;2397;;8;;;
;;CORDIANT; CORDIANT  COMFORT  91H ;195;65;15;керн-бяеяегнмйю;;;;;1500;1650;;2;;;
;;MICHELIN; MICHELIN  ENERGY  SAVER  91H ;195;65;15;керн-бяеяегнмйю;;;;;1950;1800;;0;;;
;;MICHELIN; MICHELIN  ENERGY  XM2  91T   ;195;65;15;керн-бяеяегнмйю;;;;;2700;2550;;24;;;
;;BELSHINA; BELSHINA  аек-119   ;195;65; 15   ;керн-бяеяегнмйю;;;;;1695;1590;;20;;;
;;KAMA; йюлю  EURO  129   ;195;65;15;керн-бяеяегнмйю;;;;;1800;1650;;20;;;
;; BARUM   ; BARUM    BRILLIANTIS  2  91H ;195;65; 15   ;керн-бяеяегнмйю;;;;;2160;1980;;4;;;
;; BARUM   ; BARUM  BRAVURIS  2 ;195;65; 15   ;керн-бяеяегнмйю;;;;;1500;1410;;0;;;
;;Viatti; Viatti    Strada  Asimmetrico  V-130  91H ;195;65;15;керн-бяеяегнмйю;;;;;1650;1500;;8;;;
;;DEBICA; DEBICA  PASSIO  2  91T ;195;65; 15   ;керн-бяеяегнмйю;;;;;2100;1953;;4;;;
;;DEBICA; DEBICA  NAVIGATOR  2    M+S  91T ;195;65; 15   ;керн-бяеяегнмйю;;;;;2250;2070;;12;;;
;;FULDA; FULDA  ECOCONTROL   ;195;65; 15   ;керн-бяеяегнмйю;;;;;2295;2139;;6;;;
;;YOKOHAMA; YOKOHAMA  AA01  91T ;195;65; 15   ;керн-бяеяегнмйю;;;;;1740;1620;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  2  91H ;195;65;15;керн-бяеяегнмйю;;;;;1890;1740;;0;;;
;;KLEBER; KLEBER  DYNAXER  HP3   ;195;65; 15   ;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiEcoContact  3 ;195;65; 15   ;керн-бяеяегнмйю;;;;;1890;1710;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  5  91H ;195;65;15;керн-бяеяегнмйю;;;;;1890;1740;;0;;;
;;NEXEN; NEXEN  89H  NBLUE  ECO   ;195;65;15;керн-бяеяегнмйю;;;;;2160;2070;;0;;;
;; BARUM   ; BARUM  BRAVURIS-2  91H ;205;60; 15   ;керн-бяеяегнмйю;;;;;1875;1695;;0;;;
;;SAVA; SAVA  INTENSA  HP ;205;60; 15   ;керн-бяеяегнмйю;;;;;2850;2583;;6;;;
;;KUMHO; KUMHO  KR26  91H ;205;60; 15   ;керн-бяеяегнмйю;;;;;2640;2475;;4;;;
;; BARUM   ; BARUM  BRAVURIS-2  94H ;205;65; 15   ;керн-бяеяегнмйю;;;;;2040;1890;;0;;;
;;BELSHINA; BELSHINA  аек-123 ;205;65; 15   ;керн-бяеяегнмйю;;;;;1620;1494;;0;;;
;;NEXEN; NEXEN  92H  NBLUE  ECO   ;205;65;15;керн-бяеяегнмйю;;;;;2640;2505;;12;;;
;; KUMHO   ; KUMHO  KU31 ;205;65; 15   ;керн-бяеяегнмйю;;;;;3000;2790;;8;;;
;; KUMHO   ; KUMHO  ECSTA  KH11  94V ;205;65; 15   ;керн-бяеяегнмйю;;;;;2850;2670;;2;;;
;;HANKOOK; HANKOOK  Kinergy  Eco  K  425   ;205;65; 15   ;керн-бяеяегнмйю;;;;;3000;2715;;12;;;
;;KAMA; йюлю-204  94T   ;205;65; 15   ;керн-бяеяегнмйю;;;;;1875;1725;;4;;;
;;KAMA; йюлю  EURO  129  94H ;205;65; 15   ;керн-бяеяегнмйю;;;;;1950;1800;;0;;;
;; ROSAVA   ; ROSAVA  S-49  QUARTUM ;205;65; 15   ;керн-бяеяегнмйю;;;;;1950;1725;;24;;;
;;BELSHINA; BELSHINA  аек  99 ;205;65; 15   ;керн-бяеяегнмйю;;;;;1800;1734;;40;;;
;; ROSAVA   ; ROSAVA  SQ-201   ;205;65;15;керн-бяеяегнмйю;;;;;1950;1755;;12;;;
;;MICHELIN; MICHELIN    LATITTUDE  TOUR  94T ;205;65;15;керн-бяеяегнмйю;;;;;4050;3690;;4;;;
;;MICHELIN; MICHELIN  ENERGY  XM2  94H ;205;65;15;керн-бяеяегнмйю;;;;;2640;2490;;0;;;
;; NEXEN   ; NEXEN  CP-641  94V ;205;65; 15   ;керн-бяеяегнмйю;;;;;1800;1620;;0;;;
;;FULDA; FULDA    CARAT    PROGRESSO ;205;65; 15   ;керн-бяеяегнмйю;;;;;2160;2040;;0;;;
;;NOKIAN; NOKIAN  HAKKA  GREEN  99H  XL ;205;65; 15   ;керн-бяеяегнмйю;;;;;2400;2220;;0;;;
;;SAVA; SAVA  INTENSA  HP  94H ;205;65; 15   ;керн-бяеяегнмйю;;;;;2250;2100;;0;;;
;;TOYO; TOYO  NE02  94H ;205;65; 15   ;керн-бяеяегнмйю;;;;;2340;2100;;0;;;
;;BELSHINA; BELSHINA  аек-121  96T ;205;70; 15   ;керн-бяеяегнмйю;;;;;1950;1845;;12;;;
;; ROSAVA   ; ROSAVA  бя-54  мхбю  4у4 ;205;70; 15   ;керн-бяеяегнмйю;;;;;1950;1725;;8;;;
;;MICHELIN; MICHELIN  X-RADIAL  95T ;205;70;15;керн-бяеяегнмйю;;;;;3750;3504;;4;;;
;;KAMA; йюлю  EURO-228   ;205;75; 15   ;керн-бяеяегнмйю;;;;;2250;2100;;4;;;
;;TOYO; TOYO  TEO  PLUS  94H ;215;60;15;керн-бяеяегнмйю;;;;;3000;2766;;8;;;
;;KUMHO; KUMHO  KR26  96H ;215;65;15;керн-бяеяегнмйю;;;;;3000;2850;;8;;;
;;FALKEN; FALKEN  ZE912  96H ;225;60;15;керн-бяеяегнмйю;;;;;2700;2550;;0;;;
;;MATADOR; MATADOR  MP71  108T  XL ;235;75; 15   ;керн-бяеяегнмйю;;;;;2640;2520;;0;;;
;;TOYO; TOYO  EXTENSA  AS   ;235;75;15;керн-бяеяегнмйю;;;;;2400;2100;;0;;;
;; ROSAVA   ; ROSAVA  бя-55 ;235;75;15;керн-бяеяегнмйю;;;;;2700;2565;;4;;;
;;NOKIAN; NOKIAN  HAKKA  SUV  105T ;235;75;15;керн-бяеяегнмйю;;;;;2550;2385;;0;;;
;;ньг; ньг  ъ-192 ;8;40;15;керн-бяеяегнмйю;;;;;3000;2940;;12;;;
;;бкрс; бкх-5  бкрс ;175;80; 16   ;керн-бяеяегнмйю;;;;;1950;1800;;8;;;
;;ROSAVA; ROSAVA  бя-54  мхбю  4у4 ;185;75;16;керн-бяеяегнмйю;;;;;1950;1755;;12;;;
;;BARUM; BRAVURIS  3  83V  TL  FR   ;205;45; 16   ;керн-бяеяегнмйю;;;;;3240;2952;;4;;;
;;BARUM; BARUM  BRAVURIS  3  91V ;205;55;16;керн-бяеяегнмйю;;;;;3000;2766;;4;;;
;;BRIDGESTONE; BRIDGESTONE  TURANZA  ECOPIA  ER300  91V ;205;55; 16   ;керн-бяеяегнмйю;;;;;2640;2400;;0;;;
;;BRIDGESTONE; BRIDGESTONE    MY-02  Sporty  Style    91V   ;205;55; 16   ;керн-бяеяегнмйю;;;;;3450;3060;;0;;;
;;BRIDGESTONE; BRIDGESTONE  TURANZA  T001    94W ;205;55;16;керн-бяеяегнмйю;;;;;2460;3150;;0;;;
;;BRIDGESTONE; BRIDGESTONE  Ecopia  EP200  91V ;205;55;16;керн-бяеяегнмйю;;;;;3300;3060;;0;;;
;;GOODYEAR; GOODYEAR  EFFICIENTGRIP   ;205;55; 16   ;керн-бяеяегнмйю;;;;;2250;2091;;0;;;
;;GOOD-YEAR; GOODYEAR  EXCELLENCE   ;205;55; 16   ;керн-бяеяегнмйю;;;;;2355;2205;;0;;;
;; KUMHO   ; KUMHO  ECSTA  SPT  KU31  91V ;205;55; 16   ;керн-бяеяегнмйю;;;;;3000;2850;;32;;;
;;NEXEN; NEXEN  NBLUE  HD  91V ;205;55;16;керн-бяеяегнмйю;;;;;1740;1575;;0;;;
;;PRIMEORI; PREMIORRI  SOLAZO   ;205;55;16;керн-бяеяегнмйю;;;;;1950;1800;;60;;;
;;CORDIANT; CORDIANT  ROAD  RUNNER  RS-1  94H ;205;55;16;керн-бяеяегнмйю;;;;;2550;2250;;4;;;
;;KAMA; йюлю  EURO  129  91H ;205;55;16;керн-бяеяегнмйю;;;;;1950;1725;;0;;;
;;HANKOOK; HANKOOK  VENTUS  PRIME2  K115  91H ;205;55; 16   ;керн-бяеяегнмйю;;;;;2550;2400;;0;;;
;;HANKOOK; HANKOOK  OPTIMO  K425  KINERGY  ECO  91H ;205;55; 16   ;керн-бяеяегнмйю;;;;;3150;2952;;4;;;
;;HANKOOK; HANKOOK  OPTIMO  K425  KINERGY  ECO  91V ;205;55; 16   ;керн-бяеяегнмйю;;;;;2550;2400;;0;;;
;;MICHELIN; MICHELIN  ENERGY  SAVER  91V ;205;55; 16   ;керн-бяеяегнмйю;;;;;3900;3615;;4;;;
;;MICHELIN; MICHELIN  ENERGY  SAVER  91V ;205;55; 16   ;керн-бяеяегнмйю;;;;;3900;3615;;4;;;
;;MICHELIN; MICHELIN  PRIMACY  3  91V ;205;55; 16   ;керн-бяеяегнмйю;;;;;3900;3615;;18;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  5  *  91H ;205;55;16;керн-бяеяегнмйю;;;;;3840;3504;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  MO  91H ;205;55;16;керн-бяеяегнмйю;;;;;2640;2379;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  2  91V ;205;55;16;керн-бяеяегнмйю;;;;;2550;2325;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiSportContact  2  91W ;205;55;16;керн-бяеяегнмйю;;;;;2550;2310;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiSportContact  2  91H ;205;55;16;керн-бяеяегнмйю;;;;;2550;2400;;0;;;
;;VREDESTEIN; VREDESTEIN  SPORTTRAC  5  91H ;205;55;16;керн-бяеяегнмйю;;;;;2250;1980;;0;;;
;;YOKOHAMA; YOKOHAMA  AC02  91V ;205;55;16;керн-бяеяегнмйю;;;;;3450;3246;;12;;;
;;KLEBER; KLEBER  DYNAXER  HP3   ;205;55;16;керн-бяеяегнмйю;;;;;3000;2766;;4;;;
;;TOYO; TOYO  VARIO  V2+  91H   ;205;55;16;керн-бяеяегнмйю;;;;;3300;3000;;8;;;
;;PRIMEORI; PREMIORRI  SOLAZO   ;205;60;16;керн-бяеяегнмйю;;;;;2100;1950;;28;;;
;;MICHELIN; MICHELIN  ENERGY  SAVER  92W ;205;60;16;керн-бяеяегнмйю;;;;;4500;4350;;0;;;
;;MICHELIN; MICHELIN  PRIMACY  3  96W  XL   ;205;60;16;керн-бяеяегнмйю;;;;;4965;4665;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  2  *  92H ;205;60;16;керн-бяеяегнмйю;;;;;3240;3000;;0;;;
;; KUMHO   ; KUMHO  KU31  92V ;205;60; 16   ;керн-бяеяегнмйю;;;;;3600;3300;;8;;;
;; KUMHO   ; KUMHO  KR26  92H ;205;60; 16   ;керн-бяеяегнмйю;;;;;3300;3000;;4;;;
;;TOYO; TOYO  92V  PROXES  CF2   ;205;60; 16   ;керн-бяеяегнмйю;;;;;3750;3525;;4;;;
;;BRIDGESTONE; Ecopia  EP200  92V  TL ;205;60; 16   ;керн-бяеяегнмйю;;;;;4050;3825;;4;;;
;;HANKOOK; HANKOOK  K117 ;205;60; 16   ;керн-бяеяегнмйю;;;;;3450;3300;;0;;;
;;HANKOOK; HANKOOK  K114  95V ;205;65; 16   ;керн-бяеяегнмйю;;;;;4200;3900;;4;;;
;;KAMA; KAMA  FLEME  91Q ;205;70; 16   ;керн-бяеяегнмйю;;;;;3150;2895;;0;;;
;;MICHELIN; MICHELIN  PRIMACY  3  97V  XL   ;215;55; 16   ;керн-бяеяегнмйю;;;;;5850;5550;;4;;;
;;DUNLOP; DUNLOP  DZ101  93V ;215;55;16;керн-бяеяегнмйю;;;;;4350;4050;;4;;;
;;PRIMEORI; PREMIORRI  SOLAZO   ;215;55;16;керн-бяеяегнмйю;;;;;2250;2100;;20;;;
;; KUMHO   ; KUMHO  KU31  XL  97W ;215;55; 16   ;керн-бяеяегнмйю;;;;;4050;3750;;12;;;
;;BRIDGESTONE; BRIDGESTONE  ADRENALIN  RE002  97W  XL ;215;55; 16   ;керн-бяеяегнмйю;;;;;3600;3300;;0;;;
;;BELSHINA; BELSHINA  аек-223  99H ;215;60; 16   ;керн-бяеяегнмйю;;;;;1950;1800;;0;;;
;; TOYO   ; TOYO  EXTENSA  A/S  98T ;215;60; 16   ;керн-бяеяегнмйю;;;;;2850;2700;;0;;;
;;GOODYEAR; GOODYEAR  EXCELLENCE   ;215;60; 16   ;керн-бяеяегнмйю;;;;;0;0;;0;;;
;; NEXEN   ; NEXEN  CP641 ;215;60; 16   ;керн-бяеяегнмйю;;;;;2160;1950;;0;;;
;;MICHELIN; MICHELIN  ENERGY  SAVER  95H ;215;60; 16   ;керн-бяеяегнмйю;;;;;3450;3150;;0;;;
;;BRIDGESTONE; BRIDGESTONE  B250  95H ;215;60; 16   ;керн-бяеяегнмйю;;;;;4170;3873;;4;;;
;;MICHELIN; MICHELIN  PRIMACY  HP  99V  XL ;215;60; 16   ;керн-бяеяегнмйю;;;;;5550;5166;;6;;;
;;VREDESTEIN; VREDESTEIN  SPORTTRAC  5  XL  99H ;215;60; 16   ;керн-бяеяегнмйю;;;;;3150;2925;;0;;;
;;PRIMEORI; PREMIORRI  SOLAZO   ;215;60; 16   ;керн-бяеяегнмйю;;;;;2400;2190;;46;;;
;; KUMHO   ; KUMHO  KU31  XL  95V ;215;60; 16   ;керн-бяеяегнмйю;;;;;3750;3450;;0;;;
;; KUMHO   ; KUMHO  KR26  95H ;215;60; 16   ;керн-бяеяегнмйю;;;;;3600;3300;;0;;;
;;HANKOOK; HANKOOK  Dynapro  HP2  102р  XL  RA33 ;215;65;16;керн-бяеяегнмйю;;;;;4350;4056;;12;;;
;;HANKOOK; HANKOOK  K425  98H ;215;65;16;керн-бяеяегнмйю;;;;;4350;4056;;2;;;
;;PRIMEORI; PREMIORRI  SOLAZO   ;215;65;16;керн-бяеяегнмйю;;;;;2550;2400;;72;;;
;;Viatti; Viatti  98H  BOSKO  A/T  V237   ;215;65;16;керн-бяеяегнмйю;;;;;3000;2700;;12;;;
;;AMTEL; AMTEL  CRUISE  4x4/K-393  98H ;215;65;16;керн-бяеяегнмйю;;;;;2640;2400;;2;;;
;;FULDA; FULDA  4x4  Road  98H   ;215;65; 16   ;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;FULDA; FULDA  EcoControl  HP  98H ;215;65; 16   ;керн-бяеяегнмйю;;;;;4200;3900;;4;;;
;;BRIDGESTONE; BRIDGESTONE  ER300  98H ;215;65; 16   ;керн-бяеяегнмйю;;;;;3150;2790;;0;;;
;;BELSHINA; BELSHINA  аек-220 ;215;65; 16   ;керн-бяеяегнмйю;;;;;2475;2322;;40;;;
;;BELSHINA; BELSHINA  аек-205 ;215;65; 16   ;керн-бяеяегнмйю;;;;;2475;2370;;24;;;
;;KAMA; KAMA  214  102Q ;215;65; 16   ;керн-бяеяегнмйю;;;;;2400;2250;;12;;;
;;MATADOR; MATADOR  MP82  98T ;215;65; 16   ;керн-бяеяегнмйю;;;;;3540;3150;;0;;;
;; NEXEN   ; NEXEN  N  PRIZA  4S  M+S ;215;65; 16   ;керн-бяеяегнмйю;;;;;3150;2850;;4;;;
;; MICHELIN   ; MICHELIN  X  RADIAL  98р ;215;65; 16   ;керн-бяеяегнмйю;;;;;4650;4425;;2;;;
;;MICHELIN; MICHELIN  LATITUDE  CROSS  102H  XL ;215;65;16;керн-бяеяегнмйю;;;;;5250;4800;;4;;;
;; MICHELIN   ; MICHELIN    LATITUDE  DIAMARIS  98H ;215;65; 16   ;керн-бяеяегнмйю;;;;;4950;4695;;12;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  5  98H ;215;65; 16   ;керн-бяеяегнмйю;;;;;3300;3045;;0;;;
;;CONTINENTAL; CONTINENTAL  ContiPremiumContact  2  98H ;215;65; 16   ;керн-бяеяегнмйю;;;;;4800;4611;;2;;;
;; BARUM   ; BARUM  BRAVURIS  4X4  98H ;215;65; 16   ;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;UNIROYAL; UNIROYAL  RALLYE  4X4 ;215;65; 16   ;керн-бяеяегнмйю;;;;;4050;3798;;4;;;
;; TOYO   ; TOYO  EXTENSA  A/S  98T ;215;65; 16   ;керн-бяеяегнмйю;;;;;2880;2715;;0;;;
;;MICHELIN; MICHELIN  LATITUDE  TOUR  HP  100H ;215;70;16;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;BARUM; BARUM  BRAVURIS  4x4  100H ;215;70;16;керн-бяеяегнмйю;;;;;2700;2550;;0;;;
;;MICHELIN; MICHELIN  PRIMACY  3    95V ;225;55;16;керн-бяеяегнмйю;;;;;4650;4320;;0;;;
;; TOYO   ; TOYO  PROXES  C1S  XL  99W ;225;55; 16   ;керн-бяеяегнмйю;;;;;4650;4350;;4;;;
;;AMTEL; AMTEL  T-301 ;225;55; 16   ;керн-бяеяегнмйю;;;;;2400;2250;;0;;;
;;KUMHO; KUMHO  KU31  XL  99W ;225;55; 16   ;керн-бяеяегнмйю;;;;;4200;3810;;0;;;
;;BRIDGESTONE; BRIDGESTONE  DUELER  H/P  SPORT ;235;60; 16   ;керн-бяеяегнмйю;;;;;3510;3225;;0;;;
;; KUMHO   ; KUMHO  KU31  104V ;235;60; 16   ;керн-бяеяегнмйю;;;;;4650;4200;;0;;;
;;MARSHAL; MARSHAL  100H  MH11  TL   ;235;60; 16   ;керн-бяеяегнмйю;;;;;4350;4050;;0;;;
;; NEXEN   ; NEXEN  NBLUE  HD  100H ;235;60; 16   ;керн-бяеяегнмйю;;;;;2640;2340;;0;;;
;; BARUM   ; BARUM  BRAVURIS  4X4  100H ;235;60; 16   ;керн-бяеяегнмйю;;;;;4140;3870;;0;;;
;; MICHELIN     ; MICHELIN    LATITUDE  TOUR  HP  100H ;235;60; 16   ;керн-бяеяегнмйю;;;;;4050;3531;;0;;;
;; BARUM   ; BARUM  BRAVURIS  4X4   ;245;70;16;керн-бяеяегнмйю;;;;;4650;4245;;4;;;
;;TOYO; TOYO  PROXES  S/T  II  112V ;265;70;16;керн-бяеяегнмйю;;;;;5904;5610;;0;;;
;;TOYO; TOYO  TEO  PLUS  94V ;215;55; 17   ;керн-бяеяегнмйю;;;;;4950;4611;;2;;;
;;TOYO; TOYO  EXTENSA  HP  93V ;215;55; 17   ;керн-бяеяегнмйю;;;;;5160;4860;;4;;;
;;BRIDGESTONE; BRIDGESTONE  TURANZA  ER300  94V ;215;55;17;керн-бяеяегнмйю;;;;;0;0;;0;;;
;; NEXEN   ; NEXEN  CP641  96H ;215;60; 17   ;керн-бяеяегнмйю;;;;;2550;2115;;0;;;
;;MICHELIN; MICHELIN  PILOT  SPORT  3  94Y  XL ;225;45;17;керн-бяеяегнмйю;;;;;6000;5718;;0;;;
;;SAVA; SAVA  INTENSA  UHP  91Y ;225;45;17;керн-бяеяегнмйю;;;;;3750;3450;;0;;;
;;VREDESTEIN; VREDESTEIN  ULTREC  SESSANTA  94Y ;225;45; 17   ;керн-бяеяегнмйю;;;;;3000;2850;;0;;;
;;YOKOHAMA; YOKOHAMA  AC02A  91V ;225;45;17;керн-бяеяегнмйю;;;;;4650;4350;;4;;;
;;TOYO; TOYO  EXTENSA  HP  93V ;225;50; 17   ;керн-бяеяегнмйю;;;;;4800;4650;;0;;;
;; TOYO   ; TOYO  DRB  94V ;225;50; 17   ;керн-бяеяегнмйю;;;;;3000;2790;;0;;;
;;KUMHO; KUMHO  KU31  XL  98W ;225;50; 17   ;керн-бяеяегнмйю;;;;;4650;4350;;24;;;
;;TOYO; TOYO  PROXES  S/T  II  97V ;225;55;17;керн-бяеяегнмйю;;;;;4350;4140;;0;;;
;;KUMHO; KUMHO  KU31  XL  101W ;225;55;17;керн-бяеяегнмйю;;;;;5250;4950;;4;;;
;;MICHELIN; MICHELIN  ENERGY  LX4  101S ;225;65;17;керн-бяеяегнмйю;;;;;3750;3390;;0;;;
;;ROADSTONE; ROADSTONE  NBLUE  ECO  100H ;225;65; 17   ;керн-бяеяегнмйю;;;;;4500;4050;;4;;;
;;TOYO; TOYO  VERSADO  102H ;225;65; 17   ;керн-бяеяегнмйю;;;;;4500;4200;;0;;;
;;MICHELIN; MICHELIN  PRIMACY  3  XL  97W ;235;45;17;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;TOYO; TOYO  EXTENSA  HP  97V ;235;45;17;керн-бяеяегнмйю;;;;;4650;4200;;2;;;
;;TOYO; TOYO  DRB  94W ;235;45;17;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;YOKOHAMA; YOKOHAMA  V103  100W ;235;50;17;керн-бяеяегнмйю;;;;;7500;7194;;4;;;
;;TOYO; TOYO  PXC100  103W  XL ;235;55;17;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;KUMHO; KUMHO  KL21  104T ;235;65;17;керн-бяеяегнмйю;;;;;4650;4230;;0;;;
;;HANKOOK; HANKOOK  108V  Dynapro  HP2  RA33   ;235;65;17;керн-бяеяегнмйю;;;;;5250;4950;;12;;;
;; NEXEN   ; NEXEN  ROADIANT  HT  103S ;235;65;17;керн-бяеяегнмйю;;;;;3210;2910;;0;;;
;;TOYO; TOYO  PROXES  S/T  II  104V ;235;65;17;керн-бяеяегнмйю;;;;;3900;3600;;0;;;
;; FALKEN   ; FALKEN  ZE-912  108V ;235;65; 17   ;керн-бяеяегнмйю;;;;;4200;3720;;0;;;
;;TOYO; TOYO  PROXES  S/T  110V ;255;60;17;керн-бяеяегнмйю;;;;;4440;3960;;0;;;
;;BRIDGESTONE; BRIDGESTONE  D840  112S ;265;65;17;керн-бяеяегнмйю;;;;;7500;6825;;8;;;
;;TOYO; TOYO  OPEN  COUNTRY  A/T ;265;65;17;керн-бяеяегнмйю;;;;;4650;4350;;0;;;
;;NOKIAN; NOKIAN  HAKKA  SUV  XL  116H ;265;65;17;керн-бяеяегнмйю;;;;;6750;6270;;4;;;
;;KUMHO; KUMHO  KU31 ;225;45; 18   ;керн-бяеяегнмйю;;;;;3750;3390;;0;;;
;; MICHELIN   ; MICHELIN  LATITUDE  DIAMARIS  98V ;225;55;18;керн-бяеяегнмйю;;;;;5310;5010;;0;;;
;;YOKOHAMA; YOKOHAMA  PA02  100V ;235;55;18;керн-бяеяегнмйю;;;;;4650;4455;;0;;;
;; NEXEN   ; NEXEN  ROADIANT  HT   ;235;60;18;керн-бяеяегнмйю;;;;;5100;4797;;4;;;
;;DUNLOP; DUNLOP  SP  Sport  9000  93W ;245;40; 18   ;керн-бяеяегнмйю;;;;;4950;4650;;0;;;
;;DUNLOP; DUNLOP  SPORTMAXX  97Y ;245;45;18;керн-бяеяегнмйю;;;;;0;0;;0;;;
;;   TOYO ; TOYO  EXTENSA  HP  100W ;245;45;18;керн-бяеяегнмйю;;;;;6300;5904;;4;;;
;;TOYO; TOYO  PROXES  S/T  109V ;255;55;18;керн-бяеяегнмйю;;;;;6900;6456;;0;;;
;; BARUM   ; BARUM  BRAVURIS  4X4  109V ;255;55;18;керн-бяеяегнмйю;;;;;3750;3258;;0;;;
;;TOYO; TOYO  PROXES  S/T  II  106W ;275;40;20;керн-бяеяегнмйю;;;;;5700;5550;;0;;;
;;TOYO; TOYO  PROXES  S/T  II  110W ;315;35;20;керн-бяеяегнмйю;;;;;7500;7500;;0;;;
;; BARUM   ; BARUM  POLARIS  3  75T ;155;70; 13   ;гхлю;;;;;1140;960;;0;;;
;; DEBICA   ; DEBICA  FRIGO  DIRECTIONAL  75T ;155;70; 13   ;гхлю;;;;;1020;960;;0;;;
;;KUMHO; KUMHO  KW  31  75R   ;155;70; 13   ;гхлю;;;;;1260;1200;;0;;;
;;DIPLOMAT; DIPLOMAT  WINTER  M+S ;155;70; 13   ;гхлю;;;;;990;930;;0;;;
;;MENTOR; MENTOR  M200 ;155;70; 13   ;гхлю;;;;;1050;915;;0;;;
;;SAVA; SAVA  ESKIMO  S3+ ;155;70; 13   ;гхлю;;;;;1050;930;;0;;;
;;FULDA; FULDA  KRISTALL  MONTERO  2  75Q ;155;70; 13   ;гхлю;;;;;1200;1110;;0;;;
;;BELSHINA; BELSHINA  BEL-395 ;155;70; 13   ;гхлю;;;;;0;0;;0;;;
;;AMTEL; AMTEL  CL  234B ;165;70; 13   ;гхлю;;;;;1140;1050;;0;;;
;;SAVA; SAVA  ESKIMO  S3 ;165;70; 13   ;гхлю;;;;;1500;1350;;1;;;
;; BARUM   ; BARUM  POLARIS  3   ;175;70; 13   ;гхлю;;;;;1170;1110;;0;;;
;;BF-GOODRICH; BFGOOGRICH  G-FORCE  STUD  82Q ;175;70; 13   ;гхлю;;;;;1620;1395;;0;;;
;;BF-GOODRICH; BFGOODRICH  WINTER  G  82T ;175;70; 13   ;гхлю;;;;;1560;1320;;0;;;
;;BRIDGESTONE; BRIGESTONE  BLIZZAK  REVO-GZ  82S ;175;70; 13   ;гхлю;;;;;1725;1596;;0;;;
;;BRIDGESTONE; BRIGESTONE  LM20 ;175;70;13;гхлю;;;;;1800;1650;;0;;;
;; DEBICA   ; DEBICA  FRIGO  2 ;175;70;13;гхлю;;;;;1200;1125;;0;;;
;;FALKEN; FALKEN  SN439 ;175;70; 13   ;гхлю;;;;;1440;1230;;0;;;
;;FULDA; FULDA  KRISTALL  MONTERO  3  82T ;175;70;13;гхлю;;;;;1350;1230;;0;;;
;;KUMHO; KUMHO  KW7400 ;175;70;13;гхлю;;;;;1125;1020;;0;;;
;;HANKOOK; HANKOOK  W442  82T ;175;70; 13   ;гхлю;;;;;1350;1230;;0;;;
;;HANKOOK; HANKOOK  W605  82Q ;175;70;13;гхлю;;;;;1350;1290;;0;;;
;;HANKOOK; HANKOOK  W419  82T ;175;70; 13   ;гхлю;;;;;1380;1290;;0;;;
;; RIKEN   ; RIKEN  ALLSTAR  онд  ьхо  82T ;175;70; 13   ;гхлю;;;;;1140;1005;;0;;;
;;DIPLOMAT; DIPLOMAT  WINTER  M+S  82T ;175;70; 13   ;гхлю;;;;;1260;1140;;0;;;
;;DEWOO; DEWOO  MATTERHORN ;175;70; 13   ;гхлю;;;;;1140;1020;;0;;;
